obsHistIDs, filter_index, moonAlt, moonPhase, rotSkyPos, altitude, vSkyBright, filtSkyBrightness, rawSeeing, airmass, dist2Moon, sunAlt, field, ra, dec, randomDitherFieldPerVisitRA, randomDitherFieldPerVisitDec
2228209,2,9.92786889935,73.558727,175.353446721,85.3811966021,20.500494,20.583317,0.721506,1.003258,77.4447571113,-34.469427434,1464,97.0530344383,-26.341505448,96.4961019466,-25.0240462939
2228211,2,10.2413341091,73.549386,200.015612871,83.6233047909,20.50273,20.585528,0.721506,1.006226,79.0324231616,-34.618568348,1568,95.1401002477,-23.8813965631,95.108018111,-25.2010902526
2228212,2,10.4938939052,73.541859,251.645355453,85.5872895211,20.521902,20.60468,0.721506,1.002973,82.9131808996,-34.691333988,1431,90.9908544869,-27.4389488088,92.336575468,-27.2680354985
2228312,2,25.6434136704,73.085391,272.679323661,72.7172250479,20.306867,20.388428,0.721506,1.047286,81.4788956511,-38.3600973418,1323,93.1078762442,-29.9663229389,93.252650214,-28.878791748
2228313,2,25.7792046679,73.081233,266.466226627,67.7217779195,20.296709,20.378258,0.721506,1.080669,85.9989596969,-38.3685771172,1413,87.901867126,-27.8835640578,88.0535496135,-27.2605297514
2228318,2,26.4634881626,73.060249,257.169012372,69.6399260261,20.288445,20.369939,0.721506,1.06664,82.1987598249,-38.3979698521,1564,92.1208418505,-24.4157942986,91.6074531006,-23.9797161207
2228324,2,27.3454993924,73.033136,262.455636652,71.196251285,20.283009,20.36443,0.721506,1.056382,80.5651998552,-38.4174504171,1447,94.0409380135,-26.9236878637,93.6614767859,-26.4815363332
2228340,2,29.6810472527,72.960942,273.418210034,68.5389303269,20.260095,20.341324,0.721506,1.0745,81.5561303619,-38.3749369487,1323,93.1078762442,-29.9663229389,94.117061263,-29.0667219048
2244621,2,2.29561270197,58.21959,336.157031305,59.7716447374,20.7731,20.815019,0.411699,1.157375,114.127004846,-41.5913501232,1305,89.9551759765,-30.452764107,90.2401769323,-30.9540448819
2244622,2,2.42372606496,58.214687,331.599725002,57.3788583934,20.733444,20.77535,0.411699,1.187294,117.158467244,-41.6611936784,1413,87.901867126,-27.8835640578,87.3882209592,-27.9428078939
2244663,2,7.9163286722,58.006387,328.924069395,51.4971601475,20.608849,20.650199,0.411699,1.277833,117.283715818,-44.196245443,1413,87.901867126,-27.8835640578,87.5365975462,-26.6703832224
2244664,2,8.04633279592,58.001498,332.6803807,53.6501636542,20.649556,20.690893,0.411699,1.241602,114.254086885,-44.2541141803,1305,89.9551759765,-30.452764107,90.1290478282,-31.2939807418
2245972,2,-35.2850901511,36.994897,142.072161867,83.3738962627,21.581126,21.301126,0.860078,1.006725,126.256922439,-19.4854351757,1464,97.0530344383,-26.341505448,96.3266758069,-26.1006339909
2245976,2,-35.0583134558,36.9744,160.495677065,86.0714961537,21.584937,21.304937,0.860078,1.002355,127.108738793,-20.0020712196,1447,94.0409380135,-26.9236878637,93.3420353358,-26.2523532151
2245977,2,-35.0014760425,36.969339,166.213509381,82.984800624,21.580415,21.300415,0.860078,1.007543,129.276982977,-20.1309294277,1568,95.1401002477,-23.8813965631,93.7592525001,-23.7956820769
2246014,2,-32.5898966828,36.7771,190.011941656,85.995808429,21.584857,21.304857,0.860078,1.002447,126.418611129,-24.7604284124,1464,97.0530344383,-26.341505448,96.6494805538,-25.5085967012
2246015,2,-32.4866496881,36.769623,222.203059713,85.0261919523,21.583692,21.303692,0.860078,1.00378,127.241951481,-24.8973080296,1447,94.0409380135,-26.9236878637,95.3757033242,-26.5058297437
2246016,2,-32.4166915414,36.764583,216.315975664,81.8720592901,21.578156,21.298156,0.860078,1.010148,130.266710273,-25.0734925516,1564,92.1208418505,-24.4157942986,92.3242089837,-25.093145004
2246057,2,-28.9476039792,36.536585,221.837111569,76.7671772228,21.563478,21.283478,0.860078,1.027277,130.403761777,-29.9678126292,1564,92.1208418505,-24.4157942986,93.0839412752,-24.5829260874
2246767,2,-31.1139574026,25.563087,246.040223934,64.2294282709,21.49641,21.21641,0.694299,1.110444,134.393209609,-37.2097699765,1542,89.0888637902,-24.8893439163,87.5448022903,-25.2931072745
2246768,2,-31.0391864103,25.558484,251.193177161,66.4274089645,21.511463,21.231463,0.694299,1.091045,131.72992989,-37.303964238,1431,90.9908544869,-27.4389488088,90.9639981699,-26.7901314016
2246769,2,-30.9636132771,25.553853,256.478197159,71.1674315079,21.53909,21.25909,0.694299,1.056563,129.123831359,-37.3974136544,1333,96.2172036068,-29.4075744971,95.7504971131,-29.3578990563
2246770,2,-30.8891287638,25.549304,254.727982982,73.5784952056,21.550669,21.270669,0.694299,1.042528,129.128128542,-37.4910349581,1365,99.2852207124,-28.7786387254,98.9430095105,-29.9349821475
2247271,2,-37.078161571,16.031548,288.449585902,69.8395445219,21.532007,21.252007,0.782764,1.065269,128.895736861,-39.4201265586,1234,98.5356773248,-31.8503800566,97.4623118934,-32.4001330611
2250068,2,-29.1502591513,3.064717,248.16922051,67.1664099287,21.516201,21.236201,0.420852,1.085029,97.0131565758,-32.9200922602,1413,87.901867126,-27.8835640578,88.7400101015,-28.0541335934
2250069,2,-29.2820394442,3.06642,254.224639559,71.8543506085,21.542557,21.262557,0.420852,1.052336,101.454553516,-33.0343400445,1323,93.1078762442,-29.9663229389,93.8617723074,-30.42910095
2250121,2,-37.1480051262,3.170861,253.881724319,63.3038149528,21.489637,21.209637,0.420852,1.11932,101.139598616,-39.3432356225,1323,93.1078762442,-29.9663229389,93.3932575507,-29.1205226417
2250122,2,-37.2744569116,3.172593,249.24970432,58.2464310868,21.447956,21.167956,0.420852,1.176031,96.6739655611,-39.4720938306,1413,87.901867126,-27.8835640578,88.3295598834,-26.8724654368
2251626,2,-4.05619741485,14.197056,286.490356721,82.3161588771,21.530884,21.321869,0.468356,1.009061,87.3444937829,-24.8529038005,1220,95.3622932807,-32.459147714,95.9616153176,-31.1164784169
2251661,2,-9.71673395184,14.335405,281.22235357,76.6255993516,21.548668,21.268668,0.468356,1.027878,87.1824040227,-29.9197414702,1220,95.3622932807,-32.459147714,94.2878458991,-33.0514714826
2251687,2,-13.8157886098,14.435399,259.98653233,68.1630127175,21.522337,21.242337,0.468356,1.077302,82.0088816116,-33.3978244697,1431,90.9908544869,-27.4389488088,90.7882054987,-28.5665870454
2251743,2,-23.1367806125,14.663055,257.732229885,65.9457233462,21.508288,21.228288,0.468356,1.0951,89.100093763,-40.5085171862,1365,99.2852207124,-28.7786387254,100.34310111,-29.0426003816
2251744,2,-23.276983385,14.666489,254.245036856,58.3664084491,21.449038,21.169038,0.468356,1.174511,81.6901451901,-40.6068367439,1431,90.9908544869,-27.4389488088,91.1819475118,-28.7212283543
2266451,2,-33.2801389386,40.312368,237.876262903,57.3070094859,21.439323,21.159323,0.511515,1.188248,134.82585004,-32.086495964,1542,89.0888637902,-24.8893439163,90.4106577446,-23.9471148222
2266452,2,-33.2100089045,40.307333,237.010982041,59.6352234864,21.460201,21.180201,0.511515,1.158987,135.730894173,-32.2166719751,1564,92.1208418505,-24.4157942986,91.6214220064,-24.4679334579
2266455,2,-32.9979572245,40.29224,235.71397748,61.643268671,21.47683,21.19683,0.511515,1.136356,136.511319986,-32.5986629371,1568,95.1401002477,-23.8813965631,95.2937436056,-25.2252117758
2266483,2,-30.7943615444,40.14495,234.628566233,52.6642751761,21.392391,21.112391,0.511515,1.257714,134.785857586,-36.2653636428,1542,89.0888637902,-24.8893439163,89.4574148355,-24.7399165233
2266487,2,-30.4753959399,40.124836,233.254326961,57.0098735733,21.436532,21.156532,0.511515,1.192233,136.50759576,-36.7601126989,1568,95.1401002477,-23.8813965631,93.401273502,-23.8345286154
2266499,2,-29.4919138845,40.06437,241.135074955,57.7088820834,21.44305,21.16305,0.511515,1.182952,131.034531014,-38.2227593583,1333,96.2172036068,-29.4075744971,96.8592538874,-30.4803233769
2266500,2,-29.4084912296,40.059342,237.12041698,55.1380204566,21.418291,21.138291,0.511515,1.218726,133.396320341,-38.3459452843,1447,94.0409380135,-26.9236878637,93.4306512601,-27.9471050773
2266501,2,-29.3248393915,40.054313,236.567512708,57.4422275255,21.440583,21.160583,0.511515,1.186454,134.119966037,-38.4665529001,1464,97.0530344383,-26.341505448,96.6386756415,-26.7967204163
2266529,2,-26.7690465547,39.906976,240.046569735,53.3918169844,21.400224,21.120224,0.511515,1.245748,131.034817493,-41.921431109,1333,96.2172036068,-29.4075744971,96.8051906493,-30.6455071093
2266536,2,-26.1063062731,39.870482,236.823452955,49.9482260441,21.361535,21.081535,0.511515,1.306403,133.381308847,-42.7320517975,1447,94.0409380135,-26.9236878637,93.8553522344,-27.6232693315
2268188,2,-49.8064189898,11.265372,260.462889441,53.7660157204,21.404182,21.124182,0.243186,1.23976,117.503846203,-37.8793284559,1212,92.1411245564,-32.9919984634,91.9527222952,-32.9902222943
2268224,2,-50.182909557,11.113053,256.58230359,45.2428101516,21.30183,21.02183,0.243186,1.408263,117.089712309,-43.407053376,1305,89.9551759765,-30.452764107,89.4095001725,-29.974344348
2271698,2,-27.4378028932,1.168911,265.856599533,55.8793705477,21.425654,21.145654,0.280083,1.207939,83.3942935602,-29.8995733558,1542,89.0888637902,-24.8893439163,89.955890388,-24.6924183221
2271699,2,-27.5717604257,1.169875,269.745493271,58.0744864524,21.446397,21.166397,0.280083,1.178225,85.6345012434,-30.0361091984,1431,90.9908544869,-27.4389488088,91.39879936,-26.9920990244
2271732,2,-32.0882721332,1.20277,266.745371664,53.3765190113,21.400061,21.120061,0.280083,1.245996,85.4635879331,-34.4681669268,1431,90.9908544869,-27.4389488088,92.4117215089,-28.0358562398
2271733,2,-32.2214848206,1.203752,266.747147834,50.7035563054,21.370375,21.090375,0.280083,1.292195,82.9082534626,-34.597540797,1413,87.901867126,-27.8835640578,88.772485711,-28.4617930647
2271754,2,-35.0183210017,1.224523,275.407290315,55.0327681097,21.417231,21.137231,0.280083,1.22029,90.1116507503,-37.3002400124,1220,95.3622932807,-32.459147714,94.661454538,-32.0327525228
2271755,2,-35.1504450693,1.225512,271.330752899,52.5764407461,21.391433,21.111433,0.280083,1.259188,87.7123899832,-37.4270928682,1323,93.1078762442,-29.9663229389,92.5935285221,-30.5385931847
2271794,2,-40.5779023752,1.266844,270.083423779,49.3293170338,21.354141,21.074141,0.280083,1.318452,89.9024065635,-42.5522576414,1220,95.3622932807,-32.459147714,96.5484429907,-31.759852725
2271795,2,-40.7079637947,1.267853,266.647223994,46.7936923115,21.322406,21.042406,0.280083,1.371948,87.4952962746,-42.6729225531,1323,93.1078762442,-29.9663229389,93.8408068673,-30.6205261494
2272608,2,-21.0442814489,4.39456,253.313063707,60.5147137019,21.467639,21.187639,0.345316,1.148791,82.0088816116,-31.8636153817,1333,96.2172036068,-29.4075744971,94.5169081904,-29.6083962043
2272641,2,-25.9797398962,4.463921,245.142628253,55.4407713556,21.421319,21.141319,0.345316,1.214273,81.8397444704,-36.6415104353,1333,96.2172036068,-29.4075744971,96.3583468051,-28.6281800084
2276133,2,16.818660414,32.333777,250.005034581,59.7474659184,20.977571,20.881636,0.21492,1.15766,52.1526811609,-28.1485570381,1447,94.0409380135,-26.9236878637,92.8126531862,-27.8751415782
2276134,2,16.7130642924,32.33777,249.101480138,62.0540221143,21.002329,20.906421,0.21492,1.132005,52.7314831255,-28.2888744021,1464,97.0530344383,-26.341505448,97.6398882257,-26.6739355608
2276160,2,12.6477568486,32.487625,251.017049934,54.3920294074,20.953118,20.858193,0.21492,1.229986,52.0726389569,-33.3041458702,1447,94.0409380135,-26.9236878637,95.2505871498,-26.784058049
2276161,2,12.5367749237,32.491622,250.512388709,56.6801363622,20.981803,20.886904,0.21492,1.196724,52.6431903293,-33.4503646995,1464,97.0530344383,-26.341505448,96.9388476136,-26.4088279889
2380476,2,0.030710537819,10.719191,85.756483958,53.3156708934,21.324643,21.098239,0.518837,1.246981,54.9621224135,-27.7046293384,1564,92.1208418505,-24.4157942986,92.4090291865,-25.5916755815
2380477,2,0.162204351802,10.716546,86.5002404718,50.675595965,21.291508,21.065091,0.518837,1.292711,52.4963412464,-27.5682653832,1568,95.1401002477,-23.8813965631,95.850732108,-23.885579155
2380509,2,4.48362393002,10.629248,82.1658720474,60.8462843779,21.396656,21.169802,0.518837,1.145063,57.5415784072,-23.0365129984,1542,89.0888637902,-24.8893439163,89.7427181896,-24.1106369769
2380512,2,4.87959506223,10.621209,82.6933942894,58.5017410803,21.372441,21.145547,0.518837,1.172808,55.0650256335,-22.6216342589,1564,92.1208418505,-24.4157942986,91.4225853291,-24.8746761967
2380513,2,5.00931270705,10.618574,83.3296639209,55.8689427159,21.343653,21.116746,0.518837,1.208088,52.5947753956,-22.4767332325,1568,95.1401002477,-23.8813965631,94.3855434307,-24.649561079
2380515,2,5.27350354638,10.613204,77.6931343155,60.7433811579,21.394963,21.168029,0.518837,1.146214,57.7481869881,-22.2006821668,1431,90.9908544869,-27.4389488088,92.6451003214,-27.6095756402
2380516,2,5.40654434641,10.610499,73.7283809648,59.5739170023,21.385114,21.158167,0.518837,1.159714,57.9651088094,-22.0575000138,1323,93.1078762442,-29.9663229389,94.5296902251,-30.1395853762
2380517,2,5.53603280811,10.607865,72.0154090447,62.4825945451,21.411834,21.184873,0.518837,1.127562,60.3549730686,-21.9156929595,1305,89.9551759765,-30.452764107,91.2806165224,-30.9015046521
2380518,2,5.66895901658,10.60516,68.0952318104,61.0264796045,21.400305,21.173331,0.518837,1.143064,60.6061004702,-21.7775528351,1212,92.1411245564,-32.9919984634,92.9450789483,-33.1577551536
2380539,2,8.45462252073,10.548248,75.229530388,66.9347057963,21.438535,21.211276,0.518837,1.086888,60.2505801584,-18.8120378791,1413,87.901867126,-27.8835640578,88.3089466223,-28.3650204931
2381424,2,-3.22529402035,5.494793,88.0342203767,56.0261050391,21.40438,21.151854,0.46096,1.20585,60.9930188693,-23.4072739876,1333,96.2172036068,-29.4075744971,96.3966909266,-29.7609748651
2381426,2,-2.9535974339,5.490827,80.9640930721,60.2584869759,21.443956,21.19141,0.46096,1.151715,65.8295848011,-23.1224566676,1212,92.1411245564,-32.9919984634,93.3042591839,-32.2370692726
2381430,2,-2.40888645807,5.482877,84.8554505293,62.3973384251,21.460144,21.207558,0.46096,1.128439,66.246698076,-22.5650260288,1305,89.9551759765,-30.452764107,89.6594077271,-31.9492725721
2381460,2,2.16303026818,5.416105,81.4135784624,61.5996665828,17.276413,17.023494,0.46096,1.136823,61.1066364001,-17.8538232625,1333,96.2172036068,-29.4075744971,96.9628422086,-29.1759849563
2382213,2,-27.6621731658,2.12007,94.4106103829,43.1196004502,21.272188,20.992188,0.584597,1.463013,70.7987904625,-40.2336693319,1431,90.9908544869,-27.4389488088,90.4421076249,-26.7993560221
2382232,2,-24.8478044761,2.094125,95.612446654,43.2511515599,21.274075,20.994075,0.584597,1.459438,68.149891984,-37.548502625,1447,94.0409380135,-26.9236878637,92.8464544742,-26.8531567591
2382266,2,-19.4339835657,2.045038,87.7802281861,51.5948494515,21.380548,21.100548,0.584597,1.276104,71.0626948229,-32.2236620602,1431,90.9908544869,-27.4389488088,90.0245435421,-27.369506324
2382274,2,-18.1704970359,2.033721,88.1283573425,50.1100293254,21.363446,21.083446,0.584597,1.303313,68.3586205088,-31.0022306325,1447,94.0409380135,-26.9236878637,94.3951446667,-27.1163735702
2383116,2,-32.083631175,0.306258,99.8881442002,46.442469183,21.317824,21.037824,0.602832,1.379919,78.5782968132,-37.929462263,1212,92.1411245564,-32.9919984634,92.0025211525,-32.2948807141
2383117,2,-31.9566064319,0.305892,103.253583697,45.1232911555,21.300207,21.020207,0.602832,1.411186,77.3043824515,-37.7929264204,1323,93.1078762442,-29.9663229389,94.5105766219,-30.5349835506
2383118,2,-31.820930026,0.305501,108.354626947,44.5051842861,21.291727,21.011727,0.602832,1.426592,77.4173697287,-37.6642400996,1564,92.1208418505,-24.4157942986,91.1135075574,-23.6104448218
2383159,2,-25.6561333335,0.288467,102.223806652,51.1253105384,21.375223,21.095223,0.602832,1.284492,77.6565223124,-31.4285112321,1564,92.1208418505,-24.4157942986,90.3936684473,-24.6629109956
2383160,2,-25.5142116876,0.28809,95.6141655274,51.919544634,21.384186,21.104186,0.602832,1.270417,77.530586189,-31.2558217526,1323,93.1078762442,-29.9663229389,94.1800237204,-31.2409821457
2383161,2,-25.3819157327,0.28774,91.3728454489,53.3951974354,21.40026,21.12026,0.602832,1.245694,78.8000887757,-31.1110353178,1212,92.1411245564,-32.9919984634,91.6981264911,-32.4373753178
2383163,2,-25.0906812855,0.28697,98.6196156418,46.8426229072,21.32304,21.04304,0.602832,1.370849,72.0380408776,-30.8326924209,1365,99.2852207124,-28.7786387254,99.3847136349,-28.2511164834
2383169,2,-24.304984261,0.284908,103.234847977,49.8254411886,21.360079,21.080079,0.602832,1.308763,74.9061530084,-30.0112428301,1568,95.1401002477,-23.8813965631,96.2197393406,-23.9816641772
2383210,2,-17.9769518927,0.268983,99.292841051,56.4968471636,21.431647,21.151647,0.602832,1.199252,75.1335026616,-23.5383094353,1568,95.1401002477,-23.8813965631,96.1874065622,-24.4461037659
2383211,2,-17.8408744163,0.268653,95.823982672,55.7227238866,21.424113,21.144113,0.602832,1.210185,73.7893436742,-23.4015444096,1464,97.0530344383,-26.341505448,96.5598445358,-26.0875705532
2396076,2,20.1771671218,50.692144,120.234734942,54.1611847117,20.47403,20.495876,0.578817,1.233555,52.3924639981,-37.6865281578,1220,95.3622932807,-32.459147714,96.3452737708,-32.9799663497
2396128,2,25.6540706854,50.465028,133.469200573,58.8842477043,20.401836,20.423076,0.578817,1.168056,46.128316424,-31.441517374,1464,97.0530344383,-26.341505448,97.0617295157,-25.1423047828
2396129,2,25.7514735106,50.460775,132.350672365,61.7756219217,20.443307,20.464535,0.578817,1.134944,47.2535482378,-31.3200503215,1447,94.0409380135,-26.9236878637,94.5398604473,-26.4130678766
2396130,2,25.8487044484,50.456522,131.251682018,64.673241379,20.482999,20.504217,0.578817,1.10634,48.4792768489,-31.1983540858,1431,90.9908544869,-27.4389488088,89.6106592912,-27.0853765534
2396131,2,25.9457062031,50.452269,130.202768183,67.5797989779,20.520823,20.542029,0.578817,1.081771,49.7987413554,-31.0765432585,1413,87.901867126,-27.8835640578,88.8584391206,-27.9951189405
2396134,2,26.23911789,50.439349,136.868616467,66.1692341821,20.46577,20.486941,0.578817,1.093205,46.6247270577,-30.7102513401,1542,89.0888637902,-24.8893439163,89.0526718881,-24.464553007
2396163,2,28.975449728,50.31421,134.408564878,63.8469216468,20.428357,20.449195,0.578817,1.11406,46.1372545656,-27.0485353672,1464,97.0530344383,-26.341505448,95.8971006247,-26.5356808448
2396164,2,29.0649457356,50.309958,133.346702196,66.7382958642,20.465453,20.48628,0.578817,1.088484,47.2701067181,-26.9223700607,1447,94.0409380135,-26.9236878637,94.81913877,-26.9328551884
2396165,2,29.1541552643,50.305705,132.33703597,69.6356288426,20.500912,20.521727,0.578817,1.06667,48.5030545974,-26.7960901627,1431,90.9908544869,-27.4389488088,90.9785883806,-26.519523435
