obshistid,expmjd,filter,rotskypos,start_run,end_run,altitude,rawseeing,airmass,moonalt,moonphase,dist2moon,sunalt,cputime,hostname,cputime_fell,runlimit,vskybright,filtskybrightness
1471735,61765.07031,0,105.7932129,57449.598,57449.734,85.10365295, 0.5864460, 1.0036629,-29.94867516, 2.9860351, 124.0547028,-20.57325363, 11851.15,1,  13391.80,0,21.583796,22.243795
1472424,61766.07031,0,114.0239334,57449.594,57449.738,85.81848145, 0.8710870, 1.0026690,-24.30234909, 0.5581210, 118.3621368,-20.55795479, 10921.93,3,  18676.50,0,21.584663,22.244663
1473113,61767.08203,0,221.7426758,57449.598,57449.805,86.49846649, 0.5118430, 1.0018710,-21.18774986, 0.1265800, 111.5738449,-23.42933273, 16602.78,0,  16602.78,0,21.585361,22.245361
1473789,61768.08203,0,216.3970947,57449.598,57449.758,86.48867035, 0.5960550, 1.0018810,-14.79359818, 1.6244590, 104.3309708,-22.84405708, 10846.00,3,  18546.66,0,21.585352,22.245352
1474469,61769.07812,0,217.0270691,57449.598,57449.754,86.45852661, 0.6078990, 1.0019140, -7.93901777, 4.8922658,  96.7941742,-22.27659988, 10773.26,3,  18422.27,0,21.578470,22.238470
1632169,62014.30078,2,123.1480484,57449.598,57454.598,58.68262482, 0.5911470, 1.1705500, 19.61469460,88.4324188, 100.6074905,-48.97070312,413675.31,0, 644854.44,1,19.811184,19.999723
1632179,62014.30469,1,123.1480484,57449.598,57455.109,60.40470505, 0.5911470, 1.1500421, 17.97064972,88.4668579, 100.5740356,-47.39065552,429495.00,3, 854631.12,1,19.847734,19.653433
1632199,62014.31641,3,123.1480484,57449.598,57452.164,63.42677307, 0.5911470, 1.1181160, 15.10293865,88.5271225, 100.5137024,-44.57428360,193276.27,3, 330502.42,0,19.914623,19.266794
1632225,62014.32812,4,123.1480484,57449.598,57450.992,67.23069763, 0.5911470, 1.0845170, 11.52493191,88.6027145, 100.4345703,-40.96356201,102288.46,3, 174913.27,0,20.004238,18.627691
1632245,62014.33594,5,123.1480484,57449.598,57451.777,70.25408173, 0.5911470, 1.0624750,  8.70586491,88.6626434, 100.3689728,-38.05001450,187756.19,0, 187756.19,0,20.078136,17.299999
1636757,62026.25000,2,130.6060638,57449.594,57450.977,53.21419907, 0.5255280, 1.2486300,  1.13783693,47.0243759,  60.7791328,-57.58632660,116989.71,3, 200052.41,0,20.831026,20.831499
1636767,62026.25391,1,130.6060638,57449.598,57454.598,54.93003845, 0.5255280, 1.2218230,  2.54290128,46.9662018,  60.8195839,-56.45032120,430945.34,0, 279141.06,1,20.844810,20.900408
1636787,62026.26562,3,130.6060638,57449.598,57450.512,57.94345093, 0.5255280, 1.1799099,  4.96886206,46.8641968,  60.8891411,-54.30786133, 67457.24,3, 115351.89,0,20.857548,19.876968
1636813,62026.27734,4,130.6060638,57449.598,57450.363,61.74113083, 0.5255280, 1.1353120,  7.94635153,46.7358742,  60.9742241,-51.38486099, 59381.35,3, 101542.11,0,20.860777,19.059355
1636833,62026.28516,5,130.6060638,57449.598,57450.531,64.76445770, 0.5255280, 1.1055080, 10.24872494,46.6338272,  61.0399437,-48.91374969, 69848.98,3, 119441.75,0,20.858994,17.299999
1639290,62029.23828,2,129.8417969,57449.594,57450.004,52.78751755, 0.5080580, 1.2556570,-31.31787300,16.9259739,  84.6668930,-58.24127579, 31077.20,3,  53142.01,0,21.393730,21.113731
1639300,62029.24609,1,129.8417969,57449.598,57449.930,54.50278091, 0.5080580, 1.2282881,-29.67176437,16.8776340,  84.7331238,-57.24948502, 26064.41,3,  44570.14,0,21.411837,21.821836
1639320,62029.25391,3,129.8417969,57449.594,57449.992,57.51522064, 0.5080580, 1.1854910,-26.78967285,16.7930012,  84.8477173,-55.33230972, 31183.94,3,  53324.54,0,21.441261,20.081261
1639346,62029.26562,4,129.8417969,57449.598,57450.102,61.31209946, 0.5080580, 1.1399310,-23.17385101,16.6867619,  84.9887238,-52.64691544, 42679.48,3,  72981.91,0,21.474174,19.324175
1639366,62029.27734,5,129.8417969,57449.598,57450.398,64.33508301, 0.5080580, 1.1094580,-20.30854607,16.6024570,  85.0983810,-50.33290863, 60682.43,3, 103766.96,0,21.497168,17.299999
1641170,62031.28125,0,143.5483856,57449.598,57449.754,67.30890656, 0.5348210, 1.0838970,-36.14572906, 3.2242391, 104.0584183,-48.64119339, 10766.65,3,  18410.97,0,21.517097,22.177097
1641899,62032.21875,0, 91.4025269,57449.598,57449.777,49.00261688, 0.6357370, 1.3249640,-56.22045135, 0.5134540, 112.3047104,-59.93728638, 12542.68,4,  17799.20,0,21.350183,22.010183
1642721,62033.21484,0,126.3281403,57449.598,57449.746,48.66526031, 0.6783300, 1.3318040,-54.38904953, 0.5723460, 120.2944336,-59.91969681, 10523.71,3,  17995.54,0,21.346054,22.006056
1643615,62034.21484,0, 75.0445786,57449.598,57449.840,49.42780685, 0.5860580, 1.3165090,-47.75139236, 3.6502500, 126.5522842,-59.54549789, 18092.61,0,  18092.61,0,21.355328,22.015327
1644480,62035.21094,0,164.9208527,57449.598,57449.852,48.92131424, 0.6104310, 1.3266031,-38.19812393, 9.3886108, 130.2415619,-59.51146317, 20795.14,0,  20795.14,0,21.349192,22.009192
1645335,62036.20703,0,134.8811340,57449.598,57449.734,49.02994537, 0.5476400, 1.3244150,-27.56631660,17.2541409, 130.9374695,-59.28199387,  9982.83,3,  17070.64,0,21.350515,22.010515
1646218,62037.20312,0, 56.0221519,57449.598,57449.750,48.66239548, 0.8586320, 1.3318630,-16.20284462,26.5628567, 128.7191010,-59.11790085, 11319.82,3,  19356.89,0,21.346020,22.006020
1648025,62039.24609,2,161.7356720,57449.598,57449.957,62.77852631, 0.8875520, 1.1245520, -6.12766886,47.5533524, 117.8131256,-53.57556534, 29076.93,3,  49721.55,0,21.206623,20.926624
1648035,62039.25000,1,161.7356720,57449.598,57449.934,64.50324249, 0.8875520, 1.1079000, -7.50477314,47.6107178, 117.7778931,-52.56973648, 25628.13,3,  43824.10,0,21.278473,21.688473
1648055,62039.26172,3,161.7356720,57449.598,57449.957,67.52777100, 0.8875520, 1.0821760, -9.87532902,47.7112694, 117.7145233,-50.64826584, 28705.36,3,  49086.17,0,21.408817,20.048819
1648081,62039.27344,4,161.7356720,57449.598,57450.664,71.32929230, 0.8875520, 1.0555500,-12.77140141,47.8377113, 117.6318436,-47.98395538, 79171.66,0,  79171.66,0,21.539919,19.389919
1648082,62039.27344,5,103.6929169,57449.598,57451.301,71.45900726, 0.8875520, 1.0547460,-13.18599319,47.8561821, 117.6194687,-47.88861465,146547.45,0, 146547.45,0,21.540579,17.299999
1650423,62042.25391,2,158.4851532,57449.598,57453.285,67.98545074, 0.6888080, 1.0786470, 16.49367905,76.1574783,  95.2479858,-50.87825012,284632.72,3, 486721.96,0,20.319448,20.409203
1650433,62042.25781,1,158.4851532,57449.598,57454.598,69.70999908, 0.6888080, 1.0661570, 14.83737278,76.2028885,  95.2122345,-49.78762436,408853.56,0, 531486.31,1,20.351685,20.285608
1650453,62042.26953,3,158.4851532,57449.598,57452.289,72.72931671, 0.6888080, 1.0472170, 11.94714451,76.2824097,  95.1476669,-47.73821259,216893.88,0, 216893.88,0,20.410683,19.608377
1650479,62042.28125,4,158.4851532,57449.598,57450.656,76.51009369, 0.6888080, 1.0283730,  8.33899975,76.3822784,  95.0631485,-44.94527435, 79298.72,3, 135600.81,0,20.487158,18.918215
1650499,62042.28906,5,158.4851532,57449.598,57450.602,79.48529053, 0.6888080, 1.0170790,  5.49460793,76.4615631,  94.9931335,-42.58033371, 76251.80,3, 130390.58,0,20.543612,17.299999
1652568,62045.29688,2, 97.1360550,57449.598,57454.598,83.94221497, 0.3769150, 1.0056159, 22.73702812,95.1240768,  72.1532059,-39.83987427,423849.66,0, 903065.94,1,19.501949,19.760754
1652578,62045.30469,1, 97.1360550,57449.598,57455.199,85.41986847, 0.3769150, 1.0032040, 21.06439209,95.1461487,  72.1243286,-38.41682053,424508.00,3,1538082.62,1,19.522232,19.237761
1652586,62045.30859,3, 97.1360550,57449.598,57454.598,86.47457123, 0.3769150, 1.0018960, 19.64024925,95.1648560,  72.0992355,-37.18530655,425343.38,0, 386419.25,1,19.540493,18.995548
1652599,62045.32812,4,235.1622162,57449.594,57451.914,84.94408417, 0.3769150, 1.0039060, 13.11809826,95.2496796,  71.9779358,-31.72679329,151826.91,3, 259624.02,0,19.640337,18.390079
1652625,62045.33984,5,248.6335449,57449.598,57451.074,81.46468353, 0.3769150, 1.0112000,  9.39158058,95.2976456,  71.9037933,-28.27552414,103416.95,3, 176842.99,0,19.709759,17.299999
1659197,62053.14844,2,124.8925934,57449.598,57449.988,44.50054169, 0.3911090, 1.4267100, -2.50789356,73.1231766,  58.3848000,-50.81247711, 33698.02,1,  38078.76,0,20.296003,20.377665
1659207,62053.15234,1,124.8925934,57449.598,57449.914,46.20108032, 0.3911090, 1.3854820, -1.06306589,73.0730667,  58.4238777,-51.44118118, 24692.35,3,  42223.92,0,20.227875,20.173273
1659227,62053.16406,3,124.8925934,57449.598,57451.918,49.19060516, 0.3911090, 1.3212039,  1.43743646,72.9851456,  58.4913139,-52.33459473,170224.73,3, 291084.30,0,20.203217,19.381126
1659253,62053.17578,4,124.8925934,57449.598,57450.992,52.96393204, 0.3911090, 1.2527330,  4.51828766,72.8743973,  58.5741615,-53.05577850,105505.24,3, 180413.97,0,20.220272,18.623268
1659273,62053.18359,5,124.8925934,57449.594,57450.969,55.97293472, 0.3911090, 1.2066050,  6.91118860,72.7862244,  58.6382751,-53.29275131, 90539.18,3, 154822.00,0,20.215866,17.299999
1661523,62056.16797,2, 81.8391724,57449.594,57449.965,53.44389725, 0.7617450, 1.2449080,-26.26787949,41.9807396,  80.8214264,-51.63719177, 31100.41,3,  53181.70,0,21.400778,21.120777
1661533,62056.17578,1, 81.8391724,57449.598,57450.070,55.16007996, 0.7617450, 1.2183990,-24.63517952,41.9201927,  80.8826752,-51.90923309, 40339.87,0,  40339.87,0,21.418512,21.828512
1661553,62056.18359,3, 81.8391724,57449.598,57449.953,58.17389297, 0.7617450, 1.1769540,-21.78081894,41.8140564,  80.9883270,-52.15692139, 30196.00,3,  51635.16,0,21.447298,20.087299
1661579,62056.19531,4, 81.8391724,57449.598,57450.664,61.97203064, 0.7617450, 1.1328670,-18.20739555,41.6805725,  81.1182175,-52.04782867, 91082.23,0,  91082.23,0,21.479431,19.329432
1661599,62056.20703,5, 81.8391724,57449.598,57450.387,64.99552917, 0.7617450, 1.1034200,-15.38185406,41.5744514,  81.2189484,-51.62916946, 60805.75,3, 103977.83,0,21.501822,17.299999
1664004,62059.18359,0,143.2793274,57449.598,57449.762,61.10417175, 0.5346080, 1.1422070,-45.23667908,12.1431246, 108.2748108,-51.05455017, 11063.35,3,  18918.33,0,21.472488,22.132488
1664711,62060.26562,0,130.5896149,57449.598,57449.746,86.45245361, 0.6181470, 1.0019200,-28.71217537, 5.0142288, 117.6848984,-41.87467957, 10574.49,3,  18082.38,0,21.585318,22.245317
1665250,62061.13672,0, 72.9328308,57449.598,57449.766,48.00440979, 0.7044170, 1.3455440,-51.65122986, 1.4947380, 123.4598541,-46.85746384, 11045.29,3,  18887.45,0,21.337851,21.997850
1668034,62066.33984,0,256.7215271,57449.598,57449.738,64.57543945, 0.4697610, 1.1072360,-35.25277710,22.8267975, 119.5368118,-23.13861465, 10440.69,3,  17853.58,0,21.498877,22.158876
1668469,62067.16797,2,154.0258942,57449.598,57449.977,62.77113724, 0.5665420, 1.1246260, -0.58103651,30.6033840, 113.9100266,-47.76571655, 28220.90,3,  48257.74,0,21.247704,21.140413
1668479,62067.17578,1,154.0258942,57449.598,57450.117,64.49585724, 0.5665420, 1.1079690, -2.04167771,30.6567421, 113.8720932,-47.99117279, 41628.89,0,  41628.89,0,21.287823,21.481031
1668499,62067.18359,3,154.0258942,57449.598,57449.977,67.52038574, 0.5665420, 1.0822340, -4.56796312,30.7503281, 113.8038025,-48.17675400, 29300.20,3,  50103.34,0,21.357201,20.270876
1668525,62067.19531,4,154.0258942,57449.598,57450.137,71.32189941, 0.5665420, 1.0555960, -7.67763424,30.8681011, 113.7147598,-48.02750015, 42150.66,3,  72077.63,0,21.442902,19.292900
1668545,62067.20703,5,154.0258942,57449.598,57450.828,74.33646393, 0.5665420, 1.0385690,-10.09081841,30.9617939, 113.6414795,-47.60740662,102775.16,0, 102775.16,0,21.509928,17.299999
1670556,62070.17188,2,157.7185974,57449.598,57451.730,65.89215088, 0.4335610, 1.0955580, 23.66166687,60.0268784,  90.4074707,-46.83391571,158168.97,3, 270468.94,0,20.620079,20.666817
1670566,62070.17578,1,157.7185974,57454.320,57458.773,67.61732483, 0.4335610, 1.0814790, 21.97350502,60.0790634,  90.3745270,-47.02276230,382786.47,3, 654564.88,0,20.642870,20.635912
1670586,62070.18359,3,157.7185974,57449.598,57450.637,70.64031219, 0.4335610, 1.0599340, 19.01996422,60.1705055,  90.3149948,-47.14818192, 77691.80,3, 132852.98,0,20.683662,19.784685
1670612,62070.19922,4,157.7185974,57449.598,57450.391,74.43294525, 0.4335610, 1.0380810, 15.31911564,60.2854462,  90.2367859,-46.93217468, 61237.09,3, 104715.43,0,20.737362,19.039644
1670632,62070.20703,5,157.7185974,57449.598,57451.348,77.43020630, 0.4335610, 1.0245579, 12.39032650,60.3767738,  90.1718674,-46.46710587,129847.26,0, 129847.26,0,20.782339,17.299999
1676347,62081.12109,2, 74.8944626,57449.617,57454.992,60.51030350, 0.5428480, 1.1488410,  3.70554733,85.8523178,  62.8854980,-38.88034439,429976.22,4, 720630.25,1,19.994785,20.156237
1676357,62081.12891,1, 74.8944626,57449.617,57455.203,62.23381805, 0.5428480, 1.1301290,  5.09846497,85.8122559,  62.9257202,-39.65773392,425513.00,3,1327365.62,1,19.988340,19.829876
1676377,62081.13672,3, 74.8944626,57449.617,57452.926,65.25754547, 0.5428480, 1.1010830,  7.50041866,85.7419052,  62.9948196,-40.86948013,265277.72,4, 376453.19,0,19.967499,19.276499
1676403,62081.15234,4, 74.8944626,57449.617,57451.371,69.06135559, 0.5428480, 1.0707070, 10.44238472,85.6531982,  63.0789871,-42.10134125,134780.61,3, 230474.85,0,19.935465,18.502874
1676423,62081.16016,5, 74.8944626,57449.617,57451.719,72.08209991, 0.5428480, 1.0509750, 12.71158409,85.5824890,  63.1437302,-42.83255005,167116.56,0, 167116.56,0,19.911129,17.299999
1678580,62084.09375,2, 95.6298065,57449.617,57449.957,54.44456863, 0.5422410, 1.2291790,-31.83680153,58.1418991,  86.5640717,-33.40515900, 28389.04,3,  48545.26,0,21.411238,21.131239
1678590,62084.10156,1, 95.6298065,57449.617,57449.918,56.16201019, 0.5422410, 1.2039289,-30.18152618,58.0816956,  86.6278992,-34.43745804, 24450.42,3,  41810.22,0,21.428413,21.838413
1678610,62084.10938,3, 95.6298065,57449.617,57449.977,59.17782974, 0.5422410, 1.1644700,-27.28127098,57.9761047,  86.7381897,-36.13066101, 29424.75,3,  50316.32,0,21.456236,20.096235
1678636,62084.12109,4, 95.6298065,57449.617,57450.148,62.97763062, 0.5422410, 1.1225520,-23.63909340,57.8432083,  86.8738632,-38.03013229, 41964.09,3,  71758.60,0,21.487188,19.337189
1678656,62084.13281,5, 95.6298065,57449.617,57450.422,66.00176239, 0.5422410, 1.0946230,-20.75006676,57.7374878,  86.9792938,-39.33928299, 62337.91,3, 106597.83,0,21.508661,17.299999
1680029,62087.08594,2, 82.4124146,57449.617,57450.020,54.41620636, 0.6785640, 1.2296140,-52.74156570,25.2966862, 112.8006668,-31.05912590, 31074.92,3,  53138.11,0,21.410948,21.130947
1680039,62087.09375,1, 82.4124146,57449.617,57449.934,56.13364792, 0.6785640, 1.2043290,-51.59714127,25.2404842, 112.8694229,-32.14665604, 25489.34,3,  43586.77,0,21.428137,21.838137
1680059,62087.10156,3, 82.4124146,57449.617,57449.996,59.14941406, 0.6785640, 1.1648149,-49.47490692,25.1420460, 112.9890518,-33.94643021, 30515.14,3,  52180.89,0,21.455988,20.095987
1680085,62087.11328,4, 82.4124146,57449.617,57450.141,62.94915390, 0.6785640, 1.1228360,-46.62564468,25.0183945, 113.1375656,-35.99871063, 42121.46,3,  72027.70,0,21.486973,19.336973
1680105,62087.12500,5, 82.4124146,57449.617,57450.473,65.97328186, 0.6785640, 1.0948660,-44.24030685,24.9202118, 113.2539902,-37.44514084, 64632.26,3, 110521.17,0,21.508471,17.299999
1681666,62089.22266,0,257.9250793,57449.617,57449.762,80.89717102, 0.8273070, 1.0127550,-29.15856743, 7.3587661, 127.6422195,-39.82601166, 10503.64,3,  17961.22,0,21.575901,22.235901
1682082,62090.05859,0,116.8523865,57449.617,57449.828,48.48116684, 0.7630110, 1.3355850,-38.38593674, 3.0591290, 130.2257385,-24.46541214, 17008.78,0,  17008.78,0,21.343786,22.003786
1682923,62091.10547,0,108.5638733,57449.617,57449.773,63.70815277, 1.0065420, 1.1153890,-35.27500534, 0.3499910, 131.1938171,-33.62740707, 12190.74,4,  17299.77,0,21.492628,22.152628
1683528,62092.05078,0,113.5035095,57449.617,57449.836,47.98619080, 0.8063630, 1.3459290,-15.84910107, 0.5163470, 128.9995575,-22.39439964, 17736.56,0,  17736.56,0,21.337622,21.997622
1684271,62093.06250,0,106.3524170,57449.617,57449.770,52.01729202, 0.7335540, 1.2687221, -7.51818037, 3.2781761, 124.2396545,-24.56957626, 11719.86,4,  16631.55,0,21.378620,22.038622
1684522,62094.06641,0,105.7686310,57449.617,57449.809,54.49355698, 0.6717200, 1.2284290,  1.43583226, 8.3195000, 117.7152100,-25.53008270, 15056.57,3,  25746.74,0,21.368679,21.853045
1685234,62095.07812,0,118.2717209,57449.617,57450.004,58.64028168, 0.7258540, 1.1710770,  8.21363640,15.2184458, 110.1296463,-27.58253288, 31953.78,0,  31953.78,0,21.352472,21.691195
1687433,62098.10938,2, 57.0883102,57449.617,57450.660,70.95584106, 0.5468170, 1.0579031, 23.21458817,42.0897789,  85.7880554,-32.73645782, 76955.62,3, 131594.11,0,21.010630,20.978718
1687443,62098.11719,1, 57.0883102,57449.617,57452.562,72.67734528, 0.5468170, 1.0475130, 21.52132607,42.1426430,  85.7549973,-33.60202789,253229.08,0, 253229.08,0,21.027140,21.123436
1687463,62098.12500,3, 57.0883102,57449.617,57450.289,75.68600464, 0.5468170, 1.0320400, 18.55529594,42.2353325,  85.6951752,-34.99162292, 50533.49,3,  86412.27,0,21.056103,20.045147
1687489,62098.13672,4, 57.0883102,57449.617,57450.320,79.43441010, 0.5468170, 1.0172480, 14.83250237,42.3519211,  85.6166840,-36.49127960, 50962.69,3,  87146.20,0,21.093088,19.262897
1687509,62098.14844,5, 57.0883102,57449.617,57450.402,82.34468842, 0.5468170, 1.0089930, 11.88148308,42.4446297,  85.5514832,-37.47155380, 66586.29,3, 113862.56,0,21.123034,17.299999
1689507,62101.10156,2, 79.2461929,57449.617,57454.617,70.53494263, 0.7680570, 1.0606210, 41.50901794,69.8771973,  64.0932922,-30.51533127,411771.44,0, 472343.00,1,20.141672,20.214680
1689517,62101.10547,1, 79.2461929,57449.617,57455.152,72.25708008, 0.7680570, 1.0499430, 40.14422989,69.9249878,  64.0762787,-31.46237373,428734.00,3, 685490.81,1,20.154184,20.111126
1689537,62101.11719,3, 79.2461929,57449.617,57451.207,75.26780701, 0.7680570, 1.0339940, 37.67856216,70.0087204,  64.0452194,-33.00569153,135157.12,3, 231118.69,0,20.174976,19.335030
1689563,62101.12891,4, 79.2461929,57449.617,57450.922,79.02239990, 0.7680570, 1.0186400, 34.46335220,70.1139374,  64.0038528,-34.71860504, 92204.48,3, 157669.66,0,20.199465,18.580376
1689583,62101.13672,5, 79.2461929,57449.617,57451.496,81.94591522, 0.7680570, 1.0099630, 31.83061218,70.1975174,  63.9690208,-35.88411713,150438.17,0, 150438.17,0,20.218044,17.299999
1695590,62111.10938,2, 65.2370911,57449.617,57449.980,81.41340637, 0.5784530, 1.0113360, -3.28407955,81.8315353,  84.7103195,-30.12325668, 29745.90,3,  50865.49,0,20.661316,20.780546
1695600,62111.11328,1, 65.2370911,57449.617,57450.145,83.04198456, 0.5784530, 1.0074199, -1.70707047,81.7842865,  84.7606277,-31.00148582, 43924.95,0,  43924.95,0,20.559759,20.455671
1695620,62111.12500,3, 65.2370911,57449.617,57451.648,85.66716003, 0.5784530, 1.0028660,  1.03728282,81.7013245,  84.8468018,-32.42024231,156568.09,3, 267731.45,0,20.459812,19.706182
1695625,62111.12891,4, 65.2370911,57449.617,57450.855,86.42765045, 0.5784530, 1.0019470,  2.00638366,81.6717834,  84.8768768,-32.88588715, 93106.74,3, 159212.53,0,20.455746,18.947510
1695647,62111.15234,5,240.8919525,57449.617,57450.715,83.95745087, 0.5784530, 1.0055870,  8.98621273,81.4545746,  85.0872116,-35.50458908, 83569.98,3, 142904.66,0,20.350008,17.299999
1697624,62114.10938,2, 82.6578140,57449.617,57450.332,83.92680359, 0.4540940, 1.0056450,-25.82796288,50.7486267, 111.1237335,-29.77134514, 55610.98,0,  55610.98,0,21.582067,21.302067
1697634,62114.11328,1, 82.6578140,57449.617,57449.965,85.40605927, 0.4540940, 1.0032229,-24.20322609,50.6855240, 111.1818848,-30.64911652, 28490.14,4,  40430.10,0,21.584179,21.994179
1697642,62114.12109,3, 82.6578140,57449.617,57449.984,86.46402740, 0.4540940, 1.0019079,-22.81724167,50.6319237, 111.2307053,-31.35614586, 30471.40,4,  43241.69,0,21.585329,20.225328
1697655,62114.14062,4,235.0575867,57449.617,57450.188,84.95846558, 0.4540940, 1.0038840,-16.43982124,50.3875160, 111.4459610,-33.94442749, 43482.86,3,  74355.69,0,21.583603,19.433601
1697681,62114.15234,5,248.5999756,57449.617,57450.445,81.48101807, 0.4540940, 1.0111570,-12.77489662,50.2483253, 111.5630188,-35.14901352, 62563.77,3, 106984.05,0,21.577282,17.299999
1699620,62117.10938,2, 96.8501511,57449.617,57449.996,86.49027252, 0.4997920, 1.0018790,-38.49732208,18.7295094, 129.6515198,-29.75100517, 30771.02,3,  52618.44,0,21.585354,21.305353
